線区コード(16進)	駅順コード(16進)	会社名	線区名	駅名	備考
ad	32	能勢電鉄	妙見	妙見口	
ae	2b	能勢電鉄	日生	山下	
ae	2f	能勢電鉄	日生	日生中央	
b1	1	南海電気鉄道	南海	難波	
b1	3	南海電気鉄道	南海	今宮戎	
b1	5	南海電気鉄道	南海	新今宮	
b1	7	南海電気鉄道	南海	萩ノ茶屋	
b1	9	南海電気鉄道	南海	天下茶屋	
b1	b	南海電気鉄道	南海	岸里玉出	
b1	f	南海電気鉄道	南海	粉浜	
b1	11	南海電気鉄道	南海	住吉大社	
b1	13	南海電気鉄道	南海	住ノ江	
b1	15	南海電気鉄道	南海	七道	
b1	17	南海電気鉄道	南海	堺	
b1	19	南海電気鉄道	南海	湊	
b1	1b	南海電気鉄道	南海	石津川	
b1	1d	南海電気鉄道	南海	諏訪ノ森	
b1	1f	南海電気鉄道	南海	浜寺公園	
b1	21	南海電気鉄道	南海	羽衣	
b1	23	南海電気鉄道	南海	高石	
b1	25	南海電気鉄道	南海	北助松	
b1	27	南海電気鉄道	南海	松ノ浜	
b1	29	南海電気鉄道	南海	泉大津	
b1	2b	南海電気鉄道	南海	忠岡	
b1	2d	南海電気鉄道	南海	春木	
b1	2f	南海電気鉄道	南海	和泉大宮	
b1	31	南海電気鉄道	南海	岸和田	
b1	33	南海電気鉄道	南海	蛸地蔵	
b1	35	南海電気鉄道	南海	貝塚	
b1	37	南海電気鉄道	南海	二色浜	
b1	39	南海電気鉄道	南海	鶴原	
b1	3b	南海電気鉄道	南海	井原里	
b1	3d	南海電気鉄道	南海	泉佐野	
b1	3f	南海電気鉄道	南海	羽倉崎	
b1	41	南海電気鉄道	南海	吉見ノ里	
b1	43	南海電気鉄道	南海	岡田浦	
b1	45	南海電気鉄道	南海	樽井	
b1	47	南海電気鉄道	南海	尾崎	
b1	49	南海電気鉄道	南海	鳥取ノ荘	
b1	4b	南海電気鉄道	南海	箱作	
b1	4d	南海電気鉄道	南海	淡輪	
b1	4f	南海電気鉄道	南海	みさき公園	
b1	51	南海電気鉄道	南海	孝子	
b1	52	南海電気鉄道	南海	和歌山大学前	
b1	53	南海電気鉄道	南海	紀ノ川	
b1	55	南海電気鉄道	南海	和歌山市	
b1	5d	南海電気鉄道	和歌山港	和歌山港	
b2	1	南海電気鉄道	汐見橋	汐見橋	
b2	3	南海電気鉄道	汐見橋	芦原町	
b2	5	南海電気鉄道	汐見橋	木津川	
b2	7	南海電気鉄道	汐見橋	津守	
b2	9	南海電気鉄道	汐見橋	西天下茶屋	
b2	b	南海電気鉄道	高野	岸里玉出	
b2	d	南海電気鉄道	高野	帝塚山	
b2	f	南海電気鉄道	高野	住吉東	
b2	11	南海電気鉄道	高野	沢ノ町	
b2	13	南海電気鉄道	高野	我孫子前	
b2	15	南海電気鉄道	高野	浅香山	
b2	17	南海電気鉄道	高野	堺東	
b2	19	南海電気鉄道	高野	三国ヶ丘	
b2	1b	南海電気鉄道	高野	百舌鳥八幡	
b2	1d	南海電気鉄道	高野	中百舌鳥	
b2	1f	南海電気鉄道	高野	白鷺	
b2	21	南海電気鉄道	高野	初芝	
b2	23	南海電気鉄道	高野	萩原天神	
b2	25	南海電気鉄道	高野	北野田	
b2	27	南海電気鉄道	高野	狭山	
b2	29	南海電気鉄道	高野	大阪狭山市	
b2	2b	南海電気鉄道	高野	金剛	
b2	2d	南海電気鉄道	高野	滝谷	
b2	2f	南海電気鉄道	高野	千代田	
b2	31	南海電気鉄道	高野	河内長野	
b2	33	南海電気鉄道	高野	三日市町	
b2	34	南海電気鉄道	高野	美加の台	
b2	35	南海電気鉄道	高野	千早口	
b2	37	南海電気鉄道	高野	天見	
b2	39	南海電気鉄道	高野	紀見峠	
b2	3a	南海電気鉄道	高野	林間田園都市	
b2	3b	南海電気鉄道	高野	御幸辻	
b2	3d	南海電気鉄道	高野	橋本	
b2	3f	南海電気鉄道	高野	紀伊清水	
b2	41	南海電気鉄道	高野	学文路	
b2	43	南海電気鉄道	高野	九度山	
b2	45	南海電気鉄道	高野	高野下	
b2	47	南海電気鉄道	高野	下古沢	
b2	49	南海電気鉄道	高野	上古沢	
b2	4b	南海電気鉄道	高野	紀伊細川	
b2	4d	南海電気鉄道	高野	紀伊神谷	
b2	4f	南海電気鉄道	高野	極楽橋	
b2	51	南海電気鉄道	鋼索	高野山	
b3	57	南海電気鉄道	貴志川	和歌山	廃止
b3	6f	南海電気鉄道	貴志川	貴志	廃止
b4	55	南海電気鉄道	加太	東松江	
b4	57	南海電気鉄道	加太	中松江	
b4	59	南海電気鉄道	加太	八幡前	
b4	5b	南海電気鉄道	加太	西ノ庄	
b4	5d	南海電気鉄道	加太	二里ヶ浜	
b4	5f	南海電気鉄道	加太	磯ノ浦	
b4	61	南海電気鉄道	加太	加太	
b5	51	南海電気鉄道	多奈川	深日町	
b5	53	南海電気鉄道	多奈川	深日港	
b5	55	南海電気鉄道	多奈川	多奈川	
b6	23	南海電気鉄道	高師浜	伽羅橋	
b6	25	南海電気鉄道	高師浜	高師浜	
b7	3	南海電気鉄道	空港	りんくうタウン	
b7	5	南海電気鉄道	空港	関西空港	
b8	1	阪堺電気軌道	阪堺	恵美須町	
b8	15	阪堺電気軌道	阪堺	東粉浜	
b8	17	阪堺電気軌道	阪堺	住吉	
b8	19	阪堺電気軌道	阪堺	住吉鳥居前	
b8	1f	阪堺電気軌道	阪堺	我孫子道	
b8	29	阪堺電気軌道	阪堺	妙国寺前	
b8	2b	阪堺電気軌道	阪堺	花田口	
b8	33	阪堺電気軌道	阪堺	御陵前	
b8	39	阪堺電気軌道	阪堺	船尾	
b8	3d	阪堺電気軌道	阪堺	浜寺駅前	
b9	7	阪堺電気軌道	上町	天王寺駅前	
b9	15	阪堺電気軌道	上町	帝塚山四丁目	
b9	17	阪堺電気軌道	上町	神ノ木	
ba	1d	大阪府都市開発	泉北高速鉄道	中百舌鳥	
ba	67	大阪府都市開発	泉北高速鉄道	深井	
ba	6b	大阪府都市開発	泉北高速鉄道	泉ヶ丘	
ba	6d	大阪府都市開発	泉北高速鉄道	栂・美木多	
ba	6f	大阪府都市開発	泉北高速鉄道	光明池	
ba	71	大阪府都市開発	泉北高速鉄道	和泉中央	
c2	1	水間鉄道	水間	貝塚	
c2	5	水間鉄道	水間	貝塚市役所前	
c2	7	水間鉄道	水間	近義の里	
c2	9	水間鉄道	水間	石才	
c2	b	水間鉄道	水間	清児	
c2	d	水間鉄道	水間	名越	
c2	f	水間鉄道	水間	森	
c2	11	水間鉄道	水間	三ツ松	
c2	13	水間鉄道	水間	三ヶ山口	
c2	15	水間鉄道	水間	水間観音	
c5	2	京阪電気鉄道	京阪本	淀屋橋	
c5	4	京阪電気鉄道	京阪本	北浜	
c5	6	京阪電気鉄道	京阪本	天満橋	
c5	8	京阪電気鉄道	京阪本	京橋	
c5	c	京阪電気鉄道	京阪本	野江	
c5	e	京阪電気鉄道	京阪本	関目	
c5	10	京阪電気鉄道	京阪本	森小路	
c5	12	京阪電気鉄道	京阪本	千林	
c5	14	京阪電気鉄道	京阪本	滝井	
c5	16	京阪電気鉄道	京阪本	土居	
c5	18	京阪電気鉄道	京阪本	守口市	
c5	1a	京阪電気鉄道	京阪本	西三荘	
c5	1c	京阪電気鉄道	京阪本	門真市	
c5	1e	京阪電気鉄道	京阪本	古川橋	
c5	20	京阪電気鉄道	京阪本	大和田	
c5	22	京阪電気鉄道	京阪本	萱島	
c5	24	京阪電気鉄道	京阪本	寝屋川市	
c5	26	京阪電気鉄道	京阪本	香里園	
c5	28	京阪電気鉄道	京阪本	光善寺	
c5	2a	京阪電気鉄道	京阪本	枚方公園	
c5	2c	京阪電気鉄道	京阪本	枚方市	
c5	30	京阪電気鉄道	京阪本	御殿山	
c5	32	京阪電気鉄道	京阪本	牧野	
c5	34	京阪電気鉄道	京阪本	樟葉	
c5	36	京阪電気鉄道	京阪本	橋本	
c5	38	京阪電気鉄道	京阪本	八幡市	
c5	3a	京阪電気鉄道	京阪本	淀	
c5	3c	京阪電気鉄道	京阪本	中書島	
c5	40	京阪電気鉄道	京阪本	伏見桃山	
c5	42	京阪電気鉄道	京阪本	丹波橋	
c5	44	京阪電気鉄道	京阪本	墨染	
c5	46	京阪電気鉄道	京阪本	藤森	
c5	48	京阪電気鉄道	京阪本	深草	
c5	4c	京阪電気鉄道	京阪本	伏見稲荷	
c5	4e	京阪電気鉄道	京阪本	鳥羽街道	
c5	50	京阪電気鉄道	京阪本	東福寺	
c5	52	京阪電気鉄道	京阪本	七条	
c5	54	京阪電気鉄道	京阪本	五条	
c5	54	京阪電気鉄道	京阪本	清水五条	
c5	56	京阪電気鉄道	京阪本	祇園四条	
c5	56	京阪電気鉄道	京阪本	四条	
c5	58	京阪電気鉄道	京阪本	三条	
c5	5a	京阪電気鉄道	鴨東	丸太町	
c5	5a	京阪電気鉄道	鴨東	神宮丸太町	
c5	5c	京阪電気鉄道	鴨東	出町柳	
c5	c2	京阪電気鉄道	京阪鋼索	八幡市	
c5	ca	京阪電気鉄道	中之島	なにわ橋	
c5	cc	京阪電気鉄道	中之島	大江橋	
c5	ce	京阪電気鉄道	中之島	渡辺橋	
c5	d0	京阪電気鉄道	中之島	中之島	
c6	64	京阪電気鉄道	交野	宮之阪	
c6	66	京阪電気鉄道	交野	星ヶ丘	
c6	68	京阪電気鉄道	交野	村野	
c6	6a	京阪電気鉄道	交野	郡津	
c6	6c	京阪電気鉄道	交野	交野市	
c6	6e	京阪電気鉄道	交野	河内森	
c6	70	京阪電気鉄道	交野	私市	
c7	72	京阪電気鉄道	宇治	観月橋	
c7	74	京阪電気鉄道	宇治	桃山南口	
c7	76	京阪電気鉄道	宇治	六地蔵	
c7	78	京阪電気鉄道	宇治	木幡	
c7	7a	京阪電気鉄道	宇治	黄檗	
c7	7c	京阪電気鉄道	宇治	三室戸	
c7	7e	京阪電気鉄道	宇治	宇治	
c8	8a	京阪電気鉄道	京津	御陵	
c8	8c	京阪電気鉄道	京津	京阪山科	
c8	8e	京阪電気鉄道	京津	四宮	
c8	90	京阪電気鉄道	京津	追分	
c8	92	京阪電気鉄道	京津	大谷	
c8	96	京阪電気鉄道	京津	上栄町	
c9	98	京阪電気鉄道	石山坂本	浜大津	
c9	9a	京阪電気鉄道	石山坂本	島ノ関	
c9	9c	京阪電気鉄道	石山坂本	石場	
c9	9e	京阪電気鉄道	石山坂本	京阪膳所	
c9	a0	京阪電気鉄道	石山坂本	錦	
c9	a2	京阪電気鉄道	石山坂本	膳所本町	
c9	a4	京阪電気鉄道	石山坂本	中ノ庄	
c9	a6	京阪電気鉄道	石山坂本	瓦ヶ浜	
c9	a8	京阪電気鉄道	石山坂本	粟津	
c9	aa	京阪電気鉄道	石山坂本	京阪石山	
c9	ac	京阪電気鉄道	石山坂本	唐橋前	
c9	ae	京阪電気鉄道	石山坂本	石山寺	
c9	b0	京阪電気鉄道	石山坂本	三井寺	
c9	b2	京阪電気鉄道	石山坂本	別所	
c9	b4	京阪電気鉄道	石山坂本	皇子山	
c9	b6	京阪電気鉄道	石山坂本	近江神宮前	
c9	b8	京阪電気鉄道	石山坂本	南滋賀	
c9	ba	京阪電気鉄道	石山坂本	滋賀里	
c9	be	京阪電気鉄道	石山坂本	穴太	
c9	c0	京阪電気鉄道	石山坂本	松ノ馬場	
c9	c2	京阪電気鉄道	石山坂本	坂本	
ce	1	三岐鉄道	三岐	近鉄富田	
d1	1	叡山電鉄	叡山	出町柳	
d1	4	叡山電鉄	叡山	一乗寺	
d4	4f	神戸電鉄	有馬	湊川	
d4	52	神戸電鉄	有馬	長田	
d4	54	神戸電鉄	有馬	丸山	
d4	56	神戸電鉄	有馬	鵯越	
d4	5a	神戸電鉄	有馬	鈴蘭台	
d4	5c	神戸電鉄	有馬	北鈴蘭台	
d4	5e	神戸電鉄	有馬	山の街	
d4	60	神戸電鉄	有馬	箕谷	
d4	62	神戸電鉄	有馬	谷上	
d4	64	神戸電鉄	有馬	花山	
d4	66	神戸電鉄	有馬	大池	
d4	68	神戸電鉄	有馬	神鉄六甲	
d4	6a	神戸電鉄	有馬	唐櫃台	
d4	6c	神戸電鉄	有馬	有馬口	
d4	70	神戸電鉄	有馬	有馬温泉	
d5	6e	神戸電鉄	三田	五社	
d5	72	神戸電鉄	三田	岡場	
d5	74	神戸電鉄	三田	田尾寺	
d5	76	神戸電鉄	三田	二郎	
d5	78	神戸電鉄	三田	道場南口	
d5	7c	神戸電鉄	三田	神鉄道場	
d5	7e	神戸電鉄	三田	横山	
d5	80	神戸電鉄	三田	三田本町	
d5	82	神戸電鉄	三田	三田	
d5	84	神戸電鉄	公園都市	フラワータウン	
d5	86	神戸電鉄	公園都市	南ウッディタウン	
d5	88	神戸電鉄	公園都市	ウッディタウン中央	
d6	5a	神戸電鉄	粟生	鈴蘭台	
d6	5c	神戸電鉄	粟生	鈴蘭台西口	
d6	5d	神戸電鉄	粟生	西鈴蘭台	
d6	5f	神戸電鉄	粟生	藍那	
d6	62	神戸電鉄	粟生	木津	
d6	64	神戸電鉄	粟生	木幡	
d6	66	神戸電鉄	粟生	栄	
d6	68	神戸電鉄	粟生	押部谷	
d6	6a	神戸電鉄	粟生	緑が丘	
d6	6c	神戸電鉄	粟生	広野ゴルフ場前	
d6	6e	神戸電鉄	粟生	志染	
d6	70	神戸電鉄	粟生	恵比須	
d6	72	神戸電鉄	粟生	三木上の丸	
d6	74	神戸電鉄	粟生	三木	
d6	76	神戸電鉄	粟生	大村	
d6	78	神戸電鉄	粟生	樫山	
d6	7a	神戸電鉄	粟生	市場	
d6	7c	神戸電鉄	粟生	小野	
d6	7e	神戸電鉄	粟生	葉多	
d6	80	神戸電鉄	粟生	粟生	
d7	60	北神急行電鉄	北神	新神戸	
d7	62	北神急行電鉄	北神	谷上	
d9	50	山陽電気鉄道	本	西代	
d9	52	山陽電気鉄道	本	板宿	
d9	54	山陽電気鉄道	本	東須磨	
d9	56	山陽電気鉄道	本	月見山	
d9	58	山陽電気鉄道	本	須磨寺	
d9	59	山陽電気鉄道	本	山陽須磨	
d9	5b	山陽電気鉄道	本	須磨浦公園	
d9	5d	山陽電気鉄道	本	山陽塩屋	
d9	5f	山陽電気鉄道	本	滝の茶屋	
d9	61	山陽電気鉄道	本	東垂水	
d9	63	山陽電気鉄道	本	山陽垂水	
d9	65	山陽電気鉄道	本	霞ヶ丘	
d9	67	山陽電気鉄道	本	舞子公園	
d9	69	山陽電気鉄道	本	西舞子	
d9	6b	山陽電気鉄道	本	大蔵谷	
d9	6c	山陽電気鉄道	本	人丸前	
d9	6e	山陽電気鉄道	本	山陽明石	
d9	70	山陽電気鉄道	本	西新町	
d9	72	山陽電気鉄道	本	林崎松江海岸	
d9	74	山陽電気鉄道	本	藤江	
d9	76	山陽電気鉄道	本	中八木	
d9	78	山陽電気鉄道	本	江井ヶ島	
d9	7a	山陽電気鉄道	本	西江井ヶ島	
d9	7c	山陽電気鉄道	本	山陽魚住	
d9	7e	山陽電気鉄道	本	東二見	
d9	7f	山陽電気鉄道	本	西二見	
d9	80	山陽電気鉄道	本	播磨町	
d9	82	山陽電気鉄道	本	別府	
d9	84	山陽電気鉄道	本	浜の宮	
d9	86	山陽電気鉄道	本	尾上の松	
d9	88	山陽電気鉄道	本	高砂	
d9	8a	山陽電気鉄道	本	荒井	
d9	8c	山陽電気鉄道	本	伊保	
d9	8e	山陽電気鉄道	本	山陽曽根	
d9	90	山陽電気鉄道	本	大塩	
d9	92	山陽電気鉄道	本	的形	
d9	94	山陽電気鉄道	本	八家	
d9	96	山陽電気鉄道	本	白浜の宮	
d9	98	山陽電気鉄道	本	妻鹿	
d9	9a	山陽電気鉄道	本	飾磨	
d9	9c	山陽電気鉄道	本	亀山	
d9	9e	山陽電気鉄道	本	手柄	
d9	a0	山陽電気鉄道	本	山陽姫路	
da	9c	山陽電気鉄道	網干	西飾磨	
da	9e	山陽電気鉄道	網干	夢前川	
da	a0	山陽電気鉄道	網干	広畑	
da	a2	山陽電気鉄道	網干	山陽天満	
da	a4	山陽電気鉄道	網干	平松	
da	a6	山陽電気鉄道	網干	山陽網干	
de	1	北大阪急行電鉄	南北	江坂	
de	2	北大阪急行電鉄	南北	緑地公園	
de	4	北大阪急行電鉄	南北	桃山台	
de	5	北大阪急行電鉄	南北	千里中央	
e3	1	近畿日本鉄道	南大阪	大阪阿部野橋	
e3	2	近畿日本鉄道	南大阪	河堀口	
e3	3	近畿日本鉄道	南大阪	北田辺	
e3	4	近畿日本鉄道	南大阪	今川	
e3	5	近畿日本鉄道	南大阪	針中野	
e3	6	近畿日本鉄道	南大阪	矢田	
e3	8	近畿日本鉄道	南大阪	河内天美	
e3	9	近畿日本鉄道	南大阪	布忍	
e3	a	近畿日本鉄道	南大阪	高見ノ里	
e3	b	近畿日本鉄道	南大阪	河内松原	
e3	d	近畿日本鉄道	南大阪	恵我ノ荘	
e3	e	近畿日本鉄道	南大阪	高鷲	
e3	f	近畿日本鉄道	南大阪	藤井寺	
e3	11	近畿日本鉄道	南大阪	土師ノ里	
e3	12	近畿日本鉄道	南大阪	道明寺	
e3	14	近畿日本鉄道	南大阪	古市	
e3	16	近畿日本鉄道	南大阪	駒ヶ谷	
e3	18	近畿日本鉄道	南大阪	上ノ太子	
e3	1c	近畿日本鉄道	南大阪	二上山	
e3	1d	近畿日本鉄道	南大阪	二上神社口	
e3	1f	近畿日本鉄道	南大阪	当麻寺	
e3	20	近畿日本鉄道	南大阪	磐城	
e3	21	近畿日本鉄道	南大阪	尺土	
e3	23	近畿日本鉄道	南大阪	高田市	
e3	24	近畿日本鉄道	南大阪	浮孔	
e3	25	近畿日本鉄道	南大阪	坊城	
e3	27	近畿日本鉄道	南大阪	橿原神宮西口	
e3	28	近畿日本鉄道	南大阪	橿原神宮前	
e3	29	近畿日本鉄道	吉野	岡寺	
e3	2a	近畿日本鉄道	吉野	飛鳥	
e3	2c	近畿日本鉄道	吉野	壺阪山	
e3	2e	近畿日本鉄道	吉野	市尾	
e3	30	近畿日本鉄道	吉野	葛	
e3	32	近畿日本鉄道	吉野	吉野口	
e3	34	近畿日本鉄道	吉野	薬水	
e3	36	近畿日本鉄道	吉野	福神	
e3	38	近畿日本鉄道	吉野	大阿太	
e3	3a	近畿日本鉄道	吉野	下市口	
e3	3c	近畿日本鉄道	吉野	越部	
e3	3e	近畿日本鉄道	吉野	六田	
e3	40	近畿日本鉄道	吉野	大和上市	
e3	41	近畿日本鉄道	吉野	吉野神宮	
e3	42	近畿日本鉄道	吉野	吉野	
e4	3	近畿日本鉄道	道明寺	柏原南口	
e4	4	近畿日本鉄道	道明寺	柏原	
e5	4	近畿日本鉄道	長野	喜志	
e5	6	近畿日本鉄道	長野	富田林	
e5	7	近畿日本鉄道	長野	富田林西口	
e5	8	近畿日本鉄道	長野	川西	
e5	9	近畿日本鉄道	長野	滝谷不動	
e5	b	近畿日本鉄道	長野	汐ノ宮	
e5	d	近畿日本鉄道	長野	河内長野	
e6	3	近畿日本鉄道	御所	近鉄新庄	
e6	4	近畿日本鉄道	御所	忍海	
e6	5	近畿日本鉄道	御所	近鉄御所	
e7	1	近畿日本鉄道	難波	近鉄難波	
e7	1	近畿日本鉄道	難波	大阪難波	
e7	1	近畿日本鉄道	難波	大阪難波	
e7	2	近畿日本鉄道	難波	近鉄日本橋	
e7	3	近畿日本鉄道	大阪	上本町	
e7	3	近畿日本鉄道	大阪	大阪上本町	
e7	3	近畿日本鉄道	大阪	大阪上本町	
e7	4	近畿日本鉄道	大阪	鶴橋	
e7	6	近畿日本鉄道	大阪	今里	
e7	7	近畿日本鉄道	大阪	布施	
e7	8	近畿日本鉄道	大阪	俊徳道	
e7	9	近畿日本鉄道	大阪	長瀬	
e7	a	近畿日本鉄道	大阪	弥刀	
e7	b	近畿日本鉄道	大阪	久宝寺口	
e7	c	近畿日本鉄道	大阪	近鉄八尾	
e7	e	近畿日本鉄道	大阪	河内山本	
e7	f	近畿日本鉄道	大阪	高安	
e7	10	近畿日本鉄道	大阪	恩智	
e7	11	近畿日本鉄道	大阪	法善寺	
e7	12	近畿日本鉄道	大阪	堅下	
e7	13	近畿日本鉄道	大阪	安堂	
e7	15	近畿日本鉄道	大阪	河内国分	
e7	16	近畿日本鉄道	大阪	大阪教育大前	
e7	18	近畿日本鉄道	大阪	関屋	
e7	1a	近畿日本鉄道	大阪	二上	
e7	1b	近畿日本鉄道	大阪	近鉄下田	
e7	1c	近畿日本鉄道	大阪	五位堂	
e7	1e	近畿日本鉄道	大阪	築山	
e7	1f	近畿日本鉄道	大阪	大和高田	
e7	21	近畿日本鉄道	大阪	松塚	
e7	22	近畿日本鉄道	大阪	真菅	
e7	24	近畿日本鉄道	大阪	大和八木	
e7	26	近畿日本鉄道	大阪	耳成	
e7	27	近畿日本鉄道	大阪	大福	
e7	28	近畿日本鉄道	大阪	桜井	
e7	2a	近畿日本鉄道	大阪	大和朝倉	
e7	2d	近畿日本鉄道	大阪	長谷寺	
e7	30	近畿日本鉄道	大阪	榛原	
e7	35	近畿日本鉄道	大阪	室生口大野	
e7	37	近畿日本鉄道	大阪	三本松	
e7	3a	近畿日本鉄道	大阪	赤目口	
e7	3d	近畿日本鉄道	大阪	名張	
e7	3f	近畿日本鉄道	大阪	桔梗が丘	
e7	42	近畿日本鉄道	大阪	美旗	
e7	44	近畿日本鉄道	大阪	伊賀神戸	
e7	46	近畿日本鉄道	大阪	青山町	
e7	48	近畿日本鉄道	大阪	伊賀上津	
e7	4c	近畿日本鉄道	大阪	西青山	
e7	4f	近畿日本鉄道	大阪	東青山	
e7	54	近畿日本鉄道	大阪	榊原温泉口	
e7	56	近畿日本鉄道	大阪	大三	
e7	59	近畿日本鉄道	大阪	伊勢石橋	
e7	5b	近畿日本鉄道	大阪	川合高岡	
e8	7	近畿日本鉄道	奈良	布施	
e8	8	近畿日本鉄道	奈良	河内永和	
e8	9	近畿日本鉄道	奈良	河内小阪	
e8	a	近畿日本鉄道	奈良	八戸ノ里	
e8	c	近畿日本鉄道	奈良	若江岩田	
e8	d	近畿日本鉄道	奈良	河内花園	
e8	e	近畿日本鉄道	奈良	東花園	
e8	f	近畿日本鉄道	奈良	瓢箪山	
e8	10	近畿日本鉄道	奈良	枚岡	
e8	11	近畿日本鉄道	奈良	額田	
e8	12	近畿日本鉄道	奈良	石切	
e8	14	近畿日本鉄道	奈良	生駒	
e8	15	近畿日本鉄道	奈良	東生駒	
e8	17	近畿日本鉄道	奈良	富雄	
e8	18	近畿日本鉄道	奈良	学園前	
e8	19	近畿日本鉄道	奈良	菖蒲池	
e8	1b	近畿日本鉄道	奈良	大和西大寺	
